Address,AssetName,Battery_voltage,DatePart,Engine_Temp,Fuel_Used,Odo_counter,Power_voltage,Speed,Time,Trip,accuracy,airflow,altitude,brakeDist,brakeFlag,date,diffSpeed,engine,harsh_accl,harsh_brake,harsh_corner,heading,hours00counter,idlecounter,ignition,lat,lon,overspeed,rpm,totalDist_Date,totalDist_Trip
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37231.35,12.26,52,19:50:29,2.0,12,15.0,9.0,0.0,0.0,2017-11-01 19:50:29,31.0,1,0.0,0.0,,12,1018.4,0.0,1,12.83912,80.16986,,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37231.35,12.34,50,19:50:32,2.0,12,15.0,9.0,14.29,1.0,2017-11-01 19:50:32,-2.0,1,0.0,0.0,,2,1018.4,0.0,1,12.8395,80.1699,,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37231.35,12.24,49,19:50:35,2.0,12,15.0,9.0,13.72,1.0,2017-11-01 19:50:35,-1.0,1,0.0,0.0,,355,1018.4,0.0,1,12.83987,80.1699,,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37231.49,12.34,42,19:50:40,2.0,12,15.0,8.0,10.08,1.0,2017-11-01 19:50:40,-7.0,1,0.0,0.0,,7,1018.4,0.0,1,12.84044,80.1699,,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37231.49,12.29,42,19:50:44,2.0,12,9.0,8.0,0.0,0.0,2017-11-01 19:50:44,0.0,1,0.0,0.0,,0,1018.4,0.0,1,12.84083,80.16993,,1285.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37231.83,12.34,46,19:51:12,2.0,12,9.0,8.0,0.0,0.0,2017-11-01 19:51:12,4.0,1,0.0,0.0,,10,1018.41,0.0,1,12.84365,80.17001,,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37231.96,12.29,60,19:51:17,2.0,12,9.0,7.0,0.0,0.0,2017-11-01 19:51:17,14.0,1,0.0,0.0,,1,1018.41,0.0,1,12.8443,80.1701,60 > 55,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,101.0 °C,,37232.23,12.34,21,19:51:41,2.0,11,21.0,7.0,2.52,1.0,2017-11-01 19:51:41,-39.0,1,0.0,0.0,,10,1018.42,0.0,1,12.84698,80.17021,,1863.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,101.0 °C,,37232.23,12.26,21,19:51:44,2.0,11,21.0,8.0,0.0,0.0,2017-11-01 19:51:44,0.0,1,0.0,0.0,,1,1018.42,0.0,1,12.84706,80.17021,,1863.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,99.0 °C,,37232.29,12.29,29,19:51:56,2.0,11,7.0,9.0,0.0,0.0,2017-11-01 19:51:56,8.0,1,0.0,0.0,,9,1018.42,0.0,1,12.8475,80.17029,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,102.0 °C,,37232.57,12.21,35,19:52:25,2.0,10,9.0,12.0,0.0,0.0,2017-11-01 19:52:25,6.0,1,0.0,0.0,,8,1018.43,0.0,1,12.85042,80.17077,,1156.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37232.91,12.34,42,19:52:55,2.0,12,16.0,12.0,0.0,0.0,2017-11-01 19:52:55,7.0,1,0.0,0.0,,11,1018.44,0.0,1,12.85359,80.17129,,1285.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37233.27,12.29,22,19:53:25,2.0,12,7.0,12.0,2.77,1.0,2017-11-01 19:53:25,-20.0,1,0.0,0.0,,13,1018.45,0.0,1,12.85614,80.17201,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37233.33,12.21,10,19:53:28,2.0,12,7.0,12.0,0.57,1.0,2017-11-01 19:53:28,-12.0,1,0.0,0.0,,0,1018.45,0.0,1,12.8562,80.17202,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37233.33,12.1,6,19:53:29,2.0,12,7.0,12.0,0.21,1.0,2017-11-01 19:53:29,-4.0,1,0.0,0.0,,11,1018.45,0.0,1,12.85621,80.17202,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37233.33,12.29,7,19:53:32,2.0,12,7.0,13.0,0.0,0.0,2017-11-01 19:53:32,1.0,1,0.0,0.0,,3,1018.45,0.0,1,12.85626,80.17202,,899.0,42.19000000000233,23.5
"Duraisamy Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37233.34,12.34,20,19:53:59,2.0,12,7.0,13.0,0.0,0.0,2017-11-01 19:53:59,13.0,1,0.0,0.0,,356,1018.46,0.0,1,12.85636,80.17202,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37233.34,12.34,25,19:54:01,2.0,12,7.0,12.0,0.0,0.0,2017-11-01 19:54:01,5.0,1,0.0,0.0,,7,1018.46,0.0,1,12.85651,80.17205,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37233.54,12.29,47,19:54:25,2.0,12,8.0,8.0,0.0,0.0,2017-11-01 19:54:25,22.0,1,0.0,0.0,,17,1018.47,0.0,1,12.85902,80.17255,,1477.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37233.67,12.29,44,19:54:27,2.0,12,8.0,6.0,11.06,1.0,2017-11-01 19:54:27,-3.0,1,0.0,0.0,,24,1018.47,0.0,1,12.85924,80.17266,,1477.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37233.95,12.18,50,19:54:56,2.0,12,11.0,4.0,0.0,0.0,2017-11-01 19:54:56,6.0,1,0.0,0.0,,26,1018.47,0.0,1,12.86255,80.17412,,1156.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.37,12.26,39,19:55:21,2.0,12,15.0,4.0,8.69,1.0,2017-11-01 19:55:21,-11.0,1,0.0,0.0,,15,1018.48,0.0,1,12.86519,80.17564,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.37,12.18,39,19:55:23,2.0,12,7.0,4.0,0.0,0.0,2017-11-01 19:55:23,0.0,1,0.0,0.0,,7,1018.48,0.0,1,12.86535,80.17566,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.67,12.26,29,19:55:52,2.0,12,10.0,6.0,4.81,1.0,2017-11-01 19:55:52,-10.0,1,0.0,0.0,,5,1018.49,0.0,1,12.86769,80.1759,,835.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.75,12.26,28,19:55:57,2.0,12,10.0,5.0,4.48,1.0,2017-11-01 19:55:57,-1.0,1,0.0,0.0,,357,1018.49,0.0,1,12.86806,80.17592,,835.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.75,12.37,28,19:55:59,2.0,12,10.0,6.0,0.0,0.0,2017-11-01 19:55:59,0.0,1,0.0,0.0,,346,1018.49,0.0,1,12.8682,80.17589,,835.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.75,12.29,28,19:56:00,2.0,12,10.0,5.0,0.0,0.0,2017-11-01 19:56:00,0.0,1,0.0,0.0,,338,1018.49,0.0,1,12.86827,80.17586,,835.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.75,12.26,31,19:56:01,2.0,12,10.0,6.0,0.0,0.0,2017-11-01 19:56:01,3.0,1,0.0,0.0,,331,1018.49,0.0,1,12.86834,80.17582,,835.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37234.95,12.32,34,19:56:18,2.0,12,12.0,6.0,0.0,0.0,2017-11-01 19:56:18,3.0,1,0.0,0.0,,324,1018.5,0.0,1,12.86972,80.17491,,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37235.28,12.34,37,19:56:47,2.0,12,8.0,7.0,0.0,0.0,2017-11-01 19:56:47,3.0,1,0.0,0.0,,326,1018.51,0.0,1,12.87205,80.17334,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37235.55,12.26,29,19:57:17,2.0,12,7.0,8.0,4.81,1.0,2017-11-01 19:57:17,-8.0,1,0.0,0.0,,326,1018.51,0.0,1,12.87406,80.17202,,1028.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37235.76,12.34,40,19:57:39,2.0,12,13.0,8.0,0.0,0.0,2017-11-01 19:57:39,11.0,1,0.0,0.0,,333,1018.52,0.0,1,12.87581,80.17086,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37235.76,12.37,39,19:57:42,2.0,12,13.0,8.0,8.69,1.0,2017-11-01 19:57:42,-1.0,1,0.0,0.0,,341,1018.52,0.0,1,12.8761,80.17075,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37235.98,12.21,31,19:58:05,2.0,12,8.0,6.0,5.49,1.0,2017-11-01 19:58:05,-8.0,1,0.0,0.0,,349,1018.53,0.0,1,12.87811,80.17007,,963.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37236.16,12.08,28,19:58:20,2.0,12,8.0,8.0,4.48,1.0,2017-11-01 19:58:20,-3.0,1,0.0,0.0,,357,1018.53,0.0,1,12.87926,80.1699,,963.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37236.16,12.21,28,19:58:23,2.0,12,7.0,9.0,0.0,0.0,2017-11-01 19:58:23,0.0,1,0.0,0.0,,4,1018.53,0.0,1,12.87937,80.16991,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37236.21,12.1,23,19:58:37,2.0,12,7.0,8.0,3.02,1.0,2017-11-01 19:58:37,-5.0,1,0.0,0.0,,26,1018.54,0.0,1,12.87945,80.16994,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.3,12.24,39,19:58:52,2.0,12,19.0,9.0,0.0,0.0,2017-11-01 19:58:52,16.0,1,0.0,0.0,,18,1018.54,0.0,1,12.88068,80.17054,,1092.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.42,12.24,32,19:59:04,2.0,11,14.0,7.0,5.85,1.0,2017-11-01 19:59:04,-7.0,1,0.0,0.0,,11,1018.54,0.0,1,12.88185,80.17094,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Tambaram East, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.42,12.32,29,19:59:06,2.0,12,14.0,6.0,4.81,1.0,2017-11-01 19:59:06,-3.0,1,0.0,0.0,,355,1018.54,0.0,1,12.88201,80.17094,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.53,12.1,29,19:59:07,2.0,11,14.0,7.0,0.0,0.0,2017-11-01 19:59:07,0.0,1,0.0,0.0,,338,1018.54,0.0,1,12.88208,80.17092,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.53,11.94,28,19:59:09,2.0,11,14.0,10.0,4.48,1.0,2017-11-01 19:59:09,-1.0,1,0.0,0.0,,324,1018.54,0.0,1,12.8822,80.17085,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.53,11.97,27,19:59:10,2.0,12,14.0,12.0,4.17,1.0,2017-11-01 19:59:10,-1.0,1,0.0,0.0,,317,1018.54,0.0,1,12.88224,80.1708,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.53,11.91,26,19:59:13,2.0,12,14.0,14.0,3.86,1.0,2017-11-01 19:59:13,-1.0,1,0.0,0.0,,328,1018.55,0.0,1,12.88239,80.17067,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.53,11.7,26,19:59:14,2.0,12,14.0,14.0,0.0,0.0,2017-11-01 19:59:14,0.0,1,0.0,0.0,,335,1018.55,0.0,1,12.88244,80.17065,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.53,12.02,22,19:59:15,2.0,12,14.0,15.0,2.77,1.0,2017-11-01 19:59:15,-4.0,1,0.0,0.0,,345,1018.55,0.0,1,12.88249,80.17064,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.53,11.99,22,19:59:16,2.0,12,14.0,15.0,0.0,0.0,2017-11-01 19:59:16,0.0,1,0.0,0.0,,356,1018.55,0.0,1,12.88255,80.17064,,1220.0,42.19000000000233,23.5
"Agaram Main Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.6,11.99,23,19:59:17,2.0,12,14.0,14.0,0.0,0.0,2017-11-01 19:59:17,1.0,1,0.0,0.0,,4,1018.55,0.0,1,12.8826,80.17064,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.6,11.54,23,19:59:19,2.0,12,14.0,14.0,0.0,0.0,2017-11-01 19:59:19,0.0,1,0.0,0.0,,20,1018.55,0.0,1,12.8827,80.17068,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37236.6,11.7,25,19:59:21,2.0,12,14.0,13.0,0.0,0.0,2017-11-01 19:59:21,2.0,1,0.0,0.0,,27,1018.55,0.0,1,12.88281,80.17073,,1220.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,105.0 °C,,37236.91,12.18,31,19:59:50,2.0,12,13.0,7.0,0.0,0.0,2017-11-01 19:59:50,6.0,1,0.0,0.0,,28,1018.56,0.0,1,12.8853,80.17202,,1285.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.09,12.42,27,20:00:20,2.0,12,9.0,5.0,4.17,1.0,2017-11-01 20:00:20,-4.0,1,0.0,0.0,,27,1018.56,0.0,1,12.8867,80.17273,,963.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Ottiambakkam, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.4,12.24,49,20:00:50,2.0,12,19.0,4.0,0.0,0.0,2017-11-01 20:00:50,22.0,1,0.0,0.0,,26,1018.57,0.0,1,12.88936,80.1741,,1606.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Selaiyur, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.53,12.29,36,20:00:57,2.0,12,19.0,4.0,7.41,1.0,2017-11-01 20:00:57,-13.0,1,0.0,0.0,,18,1018.57,0.0,1,12.89005,80.1744,,1606.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Selaiyur, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.53,12.34,20,20:01:03,2.0,12,7.0,5.0,2.29,1.0,2017-11-01 20:01:03,-16.0,1,0.0,0.0,,25,1018.58,0.0,1,12.89032,80.1745,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Selaiyur, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.53,12.34,13,20:01:06,2.0,12,7.0,4.0,0.97,1.0,2017-11-01 20:01:06,-7.0,1,0.0,0.0,,33,1018.58,0.0,1,12.8904,80.17455,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Selaiyur, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.58,12.4,18,20:01:08,2.0,12,7.0,5.0,0.0,0.0,2017-11-01 20:01:08,5.0,1,0.0,0.0,,46,1018.58,0.0,1,12.89047,80.17463,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Selaiyur, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.77,12.42,40,20:01:31,2.0,12,13.0,9.0,0.0,0.0,2017-11-01 20:01:31,22.0,1,0.0,0.0,,63,1018.58,0.0,1,12.8915,80.1765,,1285.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Selaiyur, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37237.58,12.34,24,20:01:11,2.0,12,7.0,5.0,3.29,1.0,2017-11-01 20:01:11,-16.0,1,0.0,0.0,,56,1018.58,0.0,1,12.89057,80.17478,,899.0,42.19000000000233,23.5
"Medavakkam Mambakkam Road, Selaiyur, Sholinganallur, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37238.09,12.42,30,20:02:00,2.0,12,9.0,10.0,0.0,0.0,2017-11-01 20:02:00,6.0,1,0.0,0.0,,61,1018.59,0.0,1,12.89279,80.17887,,1285.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.18,12.26,34,20:02:12,2.0,12,16.0,12.0,0.0,0.0,2017-11-01 20:02:12,4.0,1,0.0,0.0,,54,1018.6,0.0,1,12.89332,80.17986,,1028.0,42.19000000000233,23.5
Home,Polo GT,3.8,2017-11-01,103.0 °C,,37238.18,12.45,34,20:02:13,2.0,12,16.0,12.0,0.0,0.0,2017-11-01 20:02:13,0.0,1,0.0,0.0,,42,1018.6,0.0,1,12.89338,80.17993,,1028.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.18,12.34,33,20:02:14,2.0,12,16.0,12.0,6.22,1.0,2017-11-01 20:02:14,-1.0,1,0.0,0.0,,34,1018.6,0.0,1,12.89345,80.17998,,1028.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.18,12.34,33,20:02:16,2.0,12,16.0,13.0,0.0,0.0,2017-11-01 20:02:16,0.0,1,0.0,0.0,,25,1018.6,0.0,1,12.8936,80.18006,,1028.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.29,12.08,21,20:02:24,2.0,12,7.0,11.0,2.52,1.0,2017-11-01 20:02:24,-12.0,1,0.0,0.0,,9,1018.6,0.0,1,12.89401,80.18022,,899.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.29,12.37,21,20:02:25,2.0,12,7.0,11.0,0.0,0.0,2017-11-01 20:02:25,0.0,1,0.0,0.0,,347,1018.6,0.0,1,12.89404,80.18021,,899.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.29,12.34,12,20:02:26,2.0,12,7.0,11.0,0.82,1.0,2017-11-01 20:02:26,-9.0,1,0.0,0.0,,327,1018.6,0.0,1,12.89406,80.18018,,899.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.35,12.4,12,20:02:27,2.0,12,7.0,11.0,0.0,0.0,2017-11-01 20:02:27,0.0,1,0.0,0.0,,305,1018.6,0.0,1,12.89407,80.18015,,899.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.35,12.34,13,20:02:28,2.0,12,7.0,11.0,0.0,0.0,2017-11-01 20:02:28,1.0,1,0.0,0.0,,293,1018.6,0.0,1,12.89408,80.18012,,899.0,42.19000000000233,23.5
Home,Polo GT,3.8,2017-11-01,103.0 °C,,37238.35,12.42,12,20:02:31,2.0,12,7.0,10.0,0.82,1.0,2017-11-01 20:02:31,-1.0,1,0.0,0.0,,281,1018.6,0.0,1,12.89409,80.18002,,899.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.46,12.4,4,20:02:50,2.0,12,9.0,10.0,0.09,1.0,2017-11-01 20:02:50,-8.0,1,0.0,0.0,,0,1018.61,0.0,1,12.89422,80.17909,,1156.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.47,12.45,13,20:03:03,2.0,12,9.0,9.0,0.0,0.0,2017-11-01 20:03:03,9.0,1,0.0,0.0,,279,1018.61,0.0,1,12.89421,80.17907,,1156.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.49,12.34,5,20:03:09,2.0,11,11.0,5.0,0.14,1.0,2017-11-01 20:03:09,-8.0,1,0.0,0.0,,293,1018.61,0.0,1,12.89427,80.17882,,1156.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,103.0 °C,,37238.49,12.18,5,20:03:10,2.0,11,11.0,5.0,0.0,0.0,2017-11-01 20:03:10,0.0,1,0.0,0.0,,0,1018.61,0.0,1,12.89427,80.1788,,1156.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,104.0 °C,,37238.5,12.34,0,20:04:01,2.0,6,6.0,10.0,0.0,1.0,2017-11-01 20:04:01,-5.0,1,0.0,0.0,,288,1018.63,22.0,1,12.89457,80.17804,,835.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,104.0 °C,,37238.5,12.21,2,20:04:09,2.0,6,7.0,9.0,0.0,0.0,2017-11-01 20:04:09,2.0,1,0.0,0.0,,0,1018.63,0.0,1,12.89449,80.17855,,899.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-01,104.0 °C,,37238.68,12.37,0,20:04:39,2.0,7,7.0,-2.0,0.0,1.0,2017-11-01 20:04:39,-2.0,1,0.0,0.0,,0,1018.64,0.0,1,12.89452,80.1787,,899.0,42.19000000000233,23.5
Home,Polo GT,3.78,2017-11-02,33.0 °C,,37238.83,13.07,4,09:17:00,1.0,9,21.0,18.0,0.0,0.0,2017-11-02 09:17:00,,1,0.0,4.0,,173,1018.71,0.0,1,12.89445,80.17876,,835.0,45.55999999999767,18.62999999999738
Home,Polo GT,3.78,2017-11-02,33.0 °C,,37238.83,13.1,4,09:17:01,1.0,9,21.0,19.0,0.0,0.0,2017-11-02 09:17:01,0.0,1,0.0,4.0,,180,1018.71,0.0,1,12.89443,80.17874,,835.0,45.55999999999767,18.62999999999738
Home,Polo GT,3.78,2017-11-02,35.0 °C,,37238.83,13.23,8,09:17:17,1.0,8,15.0,20.0,0.0,0.0,2017-11-02 09:17:17,4.0,1,0.0,4.0,,109,1018.72,0.0,1,12.89441,80.17876,,1799.0,45.55999999999767,18.62999999999738
Home,Polo GT,3.8,2017-11-02,35.0 °C,,37238.83,13.26,27,09:17:18,1.0,9,15.0,20.0,0.0,0.0,2017-11-02 09:17:18,19.0,1,0.0,4.0,,102,1018.72,0.0,1,12.89438,80.17883,,1799.0,45.55999999999767,18.62999999999738
Home,Polo GT,3.78,2017-11-02,37.0 °C,,37238.97,13.04,11,09:17:36,1.0,10,7.0,15.0,0.69,1.0,2017-11-02 09:17:36,-16.0,1,0.0,4.0,,94,1018.72,0.0,1,12.89412,80.1801,,899.0,45.55999999999767,18.62999999999738
Home,Polo GT,3.78,2017-11-02,37.0 °C,,37238.97,12.99,13,09:17:38,1.0,10,7.0,14.0,0.0,0.0,2017-11-02 09:17:38,2.0,1,0.0,4.0,,104,1018.72,0.0,1,12.8941,80.18014,,899.0,45.55999999999767,18.62999999999738
Home,Polo GT,3.78,2017-11-02,37.0 °C,,37238.97,13.07,3,09:17:41,1.0,10,7.0,14.0,0.05,1.0,2017-11-02 09:17:41,-10.0,1,0.0,4.0,,0,1018.72,0.0,1,12.89408,80.18017,,899.0,45.55999999999767,18.62999999999738
Home,Polo GT,3.78,2017-11-02,37.0 °C,,37238.99,13.34,21,09:17:53,1.0,10,7.0,14.0,0.0,0.0,2017-11-02 09:17:53,18.0,1,0.0,4.0,,198,1018.73,0.0,1,12.89404,80.18016,,899.0,45.55999999999767,18.62999999999738
